"c_digo","nombre_variable","unidad","fuente","descripci_n","a_o_fecha","a_o_texto","pa_s_nombre","pa_s_c_digo","valor"
"AC-INES","Acceso de Internet en las escuelas","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera el acceso que tienen las escuelas a Internet? [1= muy limitado; 7=extenso ]","2012-01-01T00:00:00.000","2012","Uruguay","URY","6"
"AC-INES","Acceso de Internet en las escuelas","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera el acceso que tienen las escuelas a Internet? [1= muy limitado; 7=extenso ]","2014-01-01T00:00:00.000","2014","Venezuela","VEN","3.4"
"AC-INES","Acceso de Internet en las escuelas","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera el acceso que tienen las escuelas a Internet? [1= muy limitado; 7=extenso ]","2013-01-01T00:00:00.000","2013","Venezuela","VEN","3.4"
"AC-INES","Acceso de Internet en las escuelas","Encuesta","WEF","Se refiere a una encuesta: ¿Cómo considera el acceso que tienen las escuelas a Internet? [1= muy limitado; 7=extenso ]","2012-01-01T00:00:00.000","2012","Venezuela","VEN","3.4"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Alemania","DEU","5.77"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Alemania","DEU","5.88"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Alemania","DEU","5.88"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Australia","AUS","5.82"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Australia","AUS","5.9"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Australia","AUS","5.9"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Austria","AUT","5.76"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Austria","AUT","5.93"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Austria","AUT","5.93"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Bahamas","BHS","0"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Bahamas","BHS","0"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Bahamas","BHS","0"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Barbados","BRB","5.16"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Barbados","BRB","5.42"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Barbados","BRB","5.42"
"IDBA","IDBA","Valor 1-8","BID","Valor Final del Índice IDBA","2012-01-01T00:00:00.000","2012","Nueva Zelanda","NZL","6.49"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Bélgica","BEL","5.59"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Bélgica","BEL","5.55"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Bélgica","BEL","5.55"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Belice","BLZ","3.86"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Belice","BLZ","3.86"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Belice","BLZ","3.86"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Bolivia","BOL","3.94"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Bolivia","BOL","3.69"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Bolivia","BOL","3.69"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Brasil","BRA","5"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Brasil","BRA","5.15"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Brasil","BRA","5.15"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Canadá","CAN","5.45"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Canadá","CAN","5.55"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Canadá","CAN","5.55"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Chile","CHL","5.0999999999999996"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Chile","CHL","5.19"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Chile","CHL","5.19"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","China","CHN","4.6900000000000004"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","China","CHN","4.75"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","China","CHN","4.75"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Colombia","COL","4.3600000000000003"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Colombia","COL","4.4400000000000004"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Colombia","COL","4.4400000000000004"
"IDBA","IDBA","Valor 1-8","BID","Valor Final del Índice IDBA","2012-01-01T00:00:00.000","2012","Ecuador","ECU","4.33"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Corea","KOR","5.71"
"IDBA","IDBA","Valor 1-8","BID","Valor Final del Índice IDBA","2014-01-01T00:00:00.000","2014","Países Bajos","NLD","7.12"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Corea","KOR","6"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Corea","KOR","6"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Costa Rica","CRI","5.19"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Costa Rica","CRI","5.07"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Costa Rica","CRI","5.07"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Dinamarca","DNK","5.72"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Dinamarca","DNK","5.84"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Dinamarca","DNK","5.84"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Ecuador","ECU","4.49"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Ecuador","ECU","4.33"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Ecuador","ECU","4.33"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","El Salvador","SLV","4.29"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","El Salvador","SLV","4.47"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","El Salvador","SLV","4.47"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","Eslovenia","SVN","4.82"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","Eslovenia","SVN","4.66"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2012-01-01T00:00:00.000","2012","Eslovenia","SVN","4.66"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2014-01-01T00:00:00.000","2014","España","ESP","5.04"
"AC-NATE","Nivel de adopción de tecnología de las empresas","Encuesta","WEF","Se refiere a una encuesta: ¿Hasta que punto las compañías absorben la nueva tecnología? [1= Para nada; 7= Absorción agresiva]","2013-01-01T00:00:00.000","2013","España","ESP","5.09"
